,Sport,Year,Gender,Wordcount,Editcount,Linkcount,Married,Name,Title,URL
73,Athletes (track and field),2016,m,63,7,6,False,Tariq Ahmed Al-Amri,Tariq Ahmed Al-Amri,https://en.wikipedia.org/wiki/Tariq_Ahmed_Al-Amri
74,Athletes (track and field),2016,f,177,54,18,False,Oluwatobiloba Amusan,Oluwatobiloba Amusan,https://en.wikipedia.org/wiki/Oluwatobiloba_Amusan
75,Athletes (track and field),2016,f,235,45,20,False,Phara Anacharsis,Phara Anacharsis,https://en.wikipedia.org/wiki/Phara_Anacharsis
76,Athletes (track and field),2016,f,42,24,4,False,Hrisoula Anagnostopoulou,Hrisoula Anagnostopoulou,https://en.wikipedia.org/wiki/Hrisoula_Anagnostopoulou
77,Athletes (track and field),2016,m,269,63,20,False,Mohammad Anas,Mohammad Anas,https://en.wikipedia.org/wiki/Mohammad_Anas
78,Athletes (track and field),2016,m,44,14,5,False,Mihail Anastasakis,Mihail Anastasakis,https://en.wikipedia.org/wiki/Mihail_Anastasakis
79,Athletes (track and field),2016,m,547,50,41,False,Jordin Andrade,Jordin Andrade,https://en.wikipedia.org/wiki/Jordin_Andrade
80,Athletes (track and field),2016,f,153,23,10,False,Mathilde Andraud,Mathilde Andraud,https://en.wikipedia.org/wiki/Mathilde_Andraud
81,Athletes (track and field),2016,m,61,15,5,True,Thiago André,Thiago André,https://en.wikipedia.org/wiki/Thiago_Andr%C3%A9
82,Athletes (track and field),2016,m,124,41,11,False,Leonid Andreev (athlete),Leonid Andreev (athlete),https://en.wikipedia.org/wiki/Leonid_Andreev_(athlete)
83,Athletes (track and field),2016,f,46,26,6,True,Iuliia Andreeva,Iuliia Andreeva,https://en.wikipedia.org/wiki/Iuliia_Andreeva
84,Athletes (track and field),2016,f,120,38,11,False,Maria Andrejczyk,Maria Andrejczyk,https://en.wikipedia.org/wiki/Maria_Andrejczyk
85,Athletes (track and field),2016,m,373,132,23,False,Robby Andrews,Robby Andrews,https://en.wikipedia.org/wiki/Robby_Andrews
86,Athletes (track and field),2016,m,28,32,4,False,Daniel Andújar,Daniel Andújar,https://en.wikipedia.org/wiki/Daniel_And%C3%BAjar
87,Athletes (track and field),2016,m,25,5,4,False,Yohandris Andújar,Yohandris Andújar,https://en.wikipedia.org/wiki/Yohandris_And%C3%BAjar
88,Athletes (track and field),2016,f,130,34,6,False,Tonje Angelsen,Tonje Angelsen,https://en.wikipedia.org/wiki/Tonje_Angelsen
89,Athletes (track and field),2016,f,44,16,5,False,Emilia Ankiewicz,Emilia Ankiewicz,https://en.wikipedia.org/wiki/Emilia_Ankiewicz
90,Athletes (track and field),2016,m,46,13,5,False,Mame-Ibra Anne,Mame-Ibra Anne,https://en.wikipedia.org/wiki/Mame-Ibra_Anne
91,Athletes (track and field),2016,m,122,25,7,False,Xaysa Anousone,Xaysa Anousone,https://en.wikipedia.org/wiki/Xaysa_Anousone
92,Athletes (track and field),2016,f,294,130,23,True,Seema Antil,Seema Antil,https://en.wikipedia.org/wiki/Seema_Antil
93,Athletes (track and field),2016,m,30,4,4,False,Zouhair Aouad,Zouhair Aouad,https://en.wikipedia.org/wiki/Zouhair_Aouad
94,Athletes (track and field),2016,m,179,128,18,True,Eşref Apak,Eşref Apak,https://en.wikipedia.org/wiki/E%C5%9Fref_Apak
95,Athletes (track and field),2016,f,456,27,33,False,Alice Aprot Nawowuna,Alice Aprot Nawowuna,https://en.wikipedia.org/wiki/Alice_Aprot_Nawowuna
96,Athletes (track and field),2016,f,199,34,16,False,Rababe Arafi,Rababe Arafi,https://en.wikipedia.org/wiki/Rababe_Arafi
97,Athletes (track and field),2016,m,94,31,8,False,Hirooki Arai,Hirooki Arai,https://en.wikipedia.org/wiki/Hirooki_Arai
98,Athletes (track and field),2016,m,47,19,4,False,Ryohei Arai (athlete),Ryohei Arai (athlete),https://en.wikipedia.org/wiki/Ryohei_Arai_(athlete)
99,Athletes (track and field),2016,m,51,20,3,False,Jacob Araptany,Jacob Araptany,https://en.wikipedia.org/wiki/Jacob_Araptany
100,Athletes (track and field),2016,m,131,54,10,False,Luiz Alberto de Araújo,Luiz Alberto de Araújo,https://en.wikipedia.org/wiki/Luiz_Alberto_de_Ara%C3%BAjo
101,Athletes (track and field),2016,m,120,16,13,False,Edward Araya,Edward Araya,https://en.wikipedia.org/wiki/Edward_Araya
102,Athletes (track and field),2016,m,41,40,6,False,Yerko Araya,Yerko Araya,https://en.wikipedia.org/wiki/Yerko_Araya
103,Athletes (track and field),2016,f,454,33,25,False,Geisa Arcanjo,Geisa Arcanjo,https://en.wikipedia.org/wiki/Geisa_Arcanjo
104,Athletes (track and field),2016,m,28,22,3,False,Francisco Arcilla,Francisco Arcilla,https://en.wikipedia.org/wiki/Francisco_Arcilla
105,Athletes (track and field),2016,f,827,205,51,True,Abeba Aregawi,Abeba Aregawi,https://en.wikipedia.org/wiki/Abeba_Aregawi
106,Athletes (track and field),2016,f,99,27,11,False,Sandra Arenas,Sandra Arenas,https://en.wikipedia.org/wiki/Sandra_Arenas
107,Athletes (track and field),2016,m,128,31,6,False,Mareks Ārents,Mareks Ārents,https://en.wikipedia.org/wiki/Mareks_%C4%80rents
108,Athletes (track and field),2016,m,26,32,3,False,Éider Arévalo,Éider Arévalo,https://en.wikipedia.org/wiki/%C3%89ider_Ar%C3%A9valo
109,Athletes (track and field),2016,f,23,6,3,False,Yarianny Arguelles,Yarianny Arguelles,https://en.wikipedia.org/wiki/Yarianny_Arguelles
110,Athletes (track and field),2016,f,147,20,9,False,Kellys Arias,Kellys Arias,https://en.wikipedia.org/wiki/Kellys_Arias
111,Athletes (track and field),2016,m,254,59,24,False,Polat Kemboi Arıkan,Polat Kemboi Arıkan,https://en.wikipedia.org/wiki/Polat_Kemboi_Ar%C4%B1kan
112,Athletes (track and field),2016,f,29,7,4,False,Alina Armas,Alina Armas,https://en.wikipedia.org/wiki/Alina_Armas
113,Athletes (track and field),2016,m,278,40,23,False,Tsanko Arnaudov,Tsanko Arnaudov,https://en.wikipedia.org/wiki/Tsanko_Arnaudov
114,Athletes (track and field),2016,m,66,30,6,False,Álvaro de Arriba,Álvaro de Arriba,https://en.wikipedia.org/wiki/%C3%81lvaro_de_Arriba
115,Athletes (track and field),2016,m,205,42,14,False,Andrés Arroyo,Andrés Arroyo,https://en.wikipedia.org/wiki/Andr%C3%A9s_Arroyo
116,Athletes (track and field),2016,f,25,7,3,False,Andreea Arsine,Andreea Arsine,https://en.wikipedia.org/wiki/Andreea_Arsine
117,Athletes (track and field),2016,m,38,30,6,False,Mauricio Arteaga,Mauricio Arteaga,https://en.wikipedia.org/wiki/Mauricio_Arteaga
118,Athletes (track and field),2016,f,291,92,29,False,Eleni Artymata,Eleni Artymata,https://en.wikipedia.org/wiki/Eleni_Artymata
119,Athletes (track and field),2016,f,112,43,12,False,Maryna Arzamasova,Maryna Arzamasova,https://en.wikipedia.org/wiki/Maryna_Arzamasova
120,Athletes (track and field),2016,m,30,24,6,False,Mohammad Arzandeh,Mohammad Arzandeh,https://en.wikipedia.org/wiki/Mohammad_Arzandeh
121,Athletes (track and field),2016,f,55,23,6,False,Natalya Asanova,Natalya Asanova,https://en.wikipedia.org/wiki/Natalya_Asanova
122,Athletes (track and field),2016,f,50,27,4,False,Sabina Asenjo,Sabina Asenjo,https://en.wikipedia.org/wiki/Sabina_Asenjo
123,Athletes (track and field),2016,m,374,50,25,False,Ronnie Ash,Ronnie Ash,https://en.wikipedia.org/wiki/Ronnie_Ash
124,Athletes (track and field),2016,f,896,279,38,False,Dina Asher-Smith,Dina Asher-Smith,https://en.wikipedia.org/wiki/Dina_Asher-Smith
125,Athletes (track and field),2016,f,101,26,13,False,Whitney Ashley,Whitney Ashley,https://en.wikipedia.org/wiki/Whitney_Ashley
126,Athletes (track and field),2016,m,581,108,29,False,Nickel Ashmeade,Nickel Ashmeade,https://en.wikipedia.org/wiki/Nickel_Ashmeade
127,Athletes (track and field),2016,f,401,58,17,False,Sofia Assefa,Sofia Assefa,https://en.wikipedia.org/wiki/Sofia_Assefa
128,Athletes (track and field),2016,f,37,4,4,False,Tigist Assefa,Tigist Assefa,https://en.wikipedia.org/wiki/Tigist_Assefa
129,Athletes (track and field),2016,f,62,50,4,False,Gloria Asumnu,Gloria Asumnu,https://en.wikipedia.org/wiki/Gloria_Asumnu
130,Athletes (track and field),2016,f,41,19,7,False,Sarah Atcho,Sarah Atcho,https://en.wikipedia.org/wiki/Sarah_Atcho
131,Athletes (track and field),2016,m,57,32,4,False,Teddy Atine-Venel,Teddy Atine-Venel,https://en.wikipedia.org/wiki/Teddy_Atine-Venel
132,Athletes (track and field),2016,m,53,7,7,False,Mert Atlı,Mert Atlı,https://en.wikipedia.org/wiki/Mert_Atl%C4%B1
133,Athletes (track and field),2016,f,932,196,31,True,Sarah Attar,Sarah Attar,https://en.wikipedia.org/wiki/Sarah_Attar
134,Athletes (track and field),2016,f,1089,133,74,False,Jéssica Augusto,Jéssica Augusto,https://en.wikipedia.org/wiki/J%C3%A9ssica_Augusto
135,Athletes (track and field),2016,0,15,39,4,False,Rafał Augustyn (racewalker),Rafał Augustyn (racewalker),https://en.wikipedia.org/wiki/Rafa%C5%82_Augustyn_(racewalker)
136,Athletes (track and field),2016,m,52,16,6,False,Bastien Auzeil,Bastien Auzeil,https://en.wikipedia.org/wiki/Bastien_Auzeil
137,Athletes (track and field),2016,m,294,40,15,False,Derlis Ayala,Derlis Ayala,https://en.wikipedia.org/wiki/Derlis_Ayala
138,Athletes (track and field),2016,m,30,14,5,False,Aweke Ayalew,Aweke Ayalew,https://en.wikipedia.org/wiki/Aweke_Ayalew
139,Athletes (track and field),2016,f,401,32,34,False,Hiwot Ayalew,Hiwot Ayalew,https://en.wikipedia.org/wiki/Hiwot_Ayalew
140,Athletes (track and field),2016,f,248,39,31,False,Esma Aydemir,Esma Aydemir,https://en.wikipedia.org/wiki/Esma_Aydemir
141,Athletes (track and field),2016,f,25,7,3,False,Diana Aydosova,Diana Aydosova,https://en.wikipedia.org/wiki/Diana_Aydosova
142,Athletes (track and field),2016,m,466,24,29,False,Ned Justeen Azemia,Ned Justeen Azemia,https://en.wikipedia.org/wiki/Ned_Justeen_Azemia
143,Athletes (track and field),2016,f,50,17,5,False,Cátia Azevedo,Cátia Azevedo,https://en.wikipedia.org/wiki/C%C3%A1tia_Azevedo
144,Athletes (track and field),2016,f,37,4,4,False,Houleye Ba,Houleye Ba,https://en.wikipedia.org/wiki/Houleye_Ba
145,Athletes (track and field),2016,m,123,104,11,False,Jaroslav Bába,Jaroslav Bába,https://en.wikipedia.org/wiki/Jaroslav_B%C3%A1ba
146,Athletes (track and field),2016,f,531,110,31,False,Lalita Babar,Lalita Babar,https://en.wikipedia.org/wiki/Lalita_Babar
147,Athletes (track and field),2016,m,80,39,6,False,Nazim Babayev,Nazim Babayev,https://en.wikipedia.org/wiki/Nazim_Babayev
148,Athletes (track and field),2016,m,200,29,12,False,Joel Baden,Joel Baden,https://en.wikipedia.org/wiki/Joel_Baden
149,Athletes (track and field),2016,m,162,17,16,False,José Alessandro Bagio,José Alessandro Bagio,https://en.wikipedia.org/wiki/Jos%C3%A9_Alessandro_Bagio
150,Athletes (track and field),2016,f,304,72,16,False,Meraf Bahta,Meraf Bahta,https://en.wikipedia.org/wiki/Meraf_Bahta
151,Athletes (track and field),2016,m,253,91,21,False,Kemar Bailey-Cole,Kemar Bailey-Cole,https://en.wikipedia.org/wiki/Kemar_Bailey-Cole
152,Athletes (track and field),2016,m,731,166,46,False,Daniel Bailey,Daniel Bailey,https://en.wikipedia.org/wiki/Daniel_Bailey
153,Athletes (track and field),2016,m,120,19,12,False,Tavis Bailey,Tavis Bailey,https://en.wikipedia.org/wiki/Tavis_Bailey
154,Athletes (track and field),2016,m,110,60,6,False,Balázs Baji,Balázs Baji,https://en.wikipedia.org/wiki/Bal%C3%A1zs_Baji
155,Athletes (track and field),2016,m,43,23,4,False,Chris Baker (athlete),Chris Baker (athlete),https://en.wikipedia.org/wiki/Chris_Baker_(athlete)
156,Athletes (track and field),2016,f,52,24,3,False,Amina Bakhit,Amina Bakhit,https://en.wikipedia.org/wiki/Amina_Bakhit
157,Athletes (track and field),2016,m,119,19,10,False,Soufiane El Bakkali,Soufiane El Bakkali,https://en.wikipedia.org/wiki/Soufiane_El_Bakkali
158,Athletes (track and field),2016,f,79,42,7,False,Eglė Balčiūnaitė,Eglė Balčiūnaitė,https://en.wikipedia.org/wiki/Egl%C4%97_Bal%C4%8Di%C5%ABnait%C4%97
159,Athletes (track and field),2016,m,28,10,4,False,Birhanu Balew,Birhanu Balew,https://en.wikipedia.org/wiki/Birhanu_Balew
160,Athletes (track and field),2016,m,66,16,6,False,Michal Balner,Michal Balner,https://en.wikipedia.org/wiki/Michal_Balner
161,Athletes (track and field),2016,m,32,22,4,False,Bernardo Baloyes,Bernardo Baloyes,https://en.wikipedia.org/wiki/Bernardo_Baloyes
162,Athletes (track and field),2016,f,183,98,22,False,Ksenija Balta,Ksenija Balta,https://en.wikipedia.org/wiki/Ksenija_Balta
163,Athletes (track and field),2016,f,260,18,22,False,Margaret Bamgbose,Margaret Bamgbose,https://en.wikipedia.org/wiki/Margaret_Bamgbose
164,Athletes (track and field),2016,m,47,22,6,False,Abdoullah Bamoussa,Abdoullah Bamoussa,https://en.wikipedia.org/wiki/Abdoullah_Bamoussa
165,Athletes (track and field),2016,m,39,5,4,False,Artsem Bandarenka,Artsem Bandarenka,https://en.wikipedia.org/wiki/Artsem_Bandarenka
166,Athletes (track and field),2016,m,109,82,14,False,Konstadinos Baniotis,Konstadinos Baniotis,https://en.wikipedia.org/wiki/Konstadinos_Baniotis
167,Athletes (track and field),2016,m,51,16,5,False,Ivan Banzeruk,Ivan Banzeruk,https://en.wikipedia.org/wiki/Ivan_Banzeruk
168,Athletes (track and field),2016,f,1099,137,20,False,Kelly-Ann Baptiste,Kelly-Ann Baptiste,https://en.wikipedia.org/wiki/Kelly-Ann_Baptiste
169,Athletes (track and field),2016,f,168,27,15,False,Alana Barber,Alana Barber,https://en.wikipedia.org/wiki/Alana_Barber
170,Athletes (track and field),2016,m,922,173,36,False,Shawnacy Barber,Shawnacy Barber,https://en.wikipedia.org/wiki/Shawnacy_Barber
171,Athletes (track and field),2016,f,54,26,6,False,Vera Barbosa,Vera Barbosa,https://en.wikipedia.org/wiki/Vera_Barbosa
172,Athletes (track and field),2016,m,62,21,5,False,Pavel Bareisha,Pavel Bareisha,https://en.wikipedia.org/wiki/Pavel_Bareisha
173,Athletes (track and field),2016,m,118,37,11,False,Emre Zafer Barnes,Emre Zafer Barnes,https://en.wikipedia.org/wiki/Emre_Zafer_Barnes
174,Athletes (track and field),2016,f,41,6,3,False,Tara-Sue Barnett,Tara-Sue Barnett,https://en.wikipedia.org/wiki/Tara-Sue_Barnett
175,Athletes (track and field),2016,m,331,64,19,False,Thomas Barr (athlete),Thomas Barr (athlete),https://en.wikipedia.org/wiki/Thomas_Barr_(athlete)
176,Athletes (track and field),2016,m,434,106,25,True,Erick Barrondo,Erick Barrondo,https://en.wikipedia.org/wiki/Erick_Barrondo
177,Athletes (track and field),2016,m,265,77,22,False,Bruno de Barros,Bruno de Barros,https://en.wikipedia.org/wiki/Bruno_de_Barros
178,Athletes (track and field),2016,m,85,63,8,False,Trevor Barry,Trevor Barry,https://en.wikipedia.org/wiki/Trevor_Barry
179,Athletes (track and field),2016,m,1982,267,61,False,Mutaz Essa Barshim,Mutaz Essa Barshim,https://en.wikipedia.org/wiki/Mutaz_Essa_Barshim
180,Athletes (track and field),2016,f,1065,229,38,True,Tianna Bartoletta,Tianna Bartoletta,https://en.wikipedia.org/wiki/Tianna_Bartoletta
181,Athletes (track and field),2016,m,112,24,7,False,Kanstantsin Barycheuski,Kanstantsin Barycheuski,https://en.wikipedia.org/wiki/Kanstantsin_Barycheuski
182,Athletes (track and field),2016,m,110,67,14,False,Dimitri Bascou,Dimitri Bascou,https://en.wikipedia.org/wiki/Dimitri_Bascou
183,Athletes (track and field),2016,f,71,21,7,False,Gina Bass,Gina Bass,https://en.wikipedia.org/wiki/Gina_Bass
184,Athletes (track and field),2016,f,69,8,7,False,Jackie Baumann,Jackie Baumann,https://en.wikipedia.org/wiki/Jackie_Baumann
185,Athletes (track and field),2016,f,47,27,4,False,Anna Holm Baumeister,Anna Holm Baumeister,https://en.wikipedia.org/wiki/Anna_Holm_Baumeister
186,Athletes (track and field),2016,f,30,49,3,False,Iga Baumgart-Witan,Iga Baumgart-Witan,https://en.wikipedia.org/wiki/Iga_Baumgart-Witan
187,Athletes (track and field),2016,f,30,14,4,False,Munkhzaya Bayartsogt,Munkhzaya Bayartsogt,https://en.wikipedia.org/wiki/Munkhzaya_Bayartsogt
188,Athletes (track and field),2016,f,139,37,14,False,Lorène Bazolo,Lorène Bazolo,https://en.wikipedia.org/wiki/Lor%C3%A8ne_Bazolo
189,Athletes (track and field),2016,f,73,54,7,False,Kanika Beckles,Kanika Beckles,https://en.wikipedia.org/wiki/Kanika_Beckles
190,Athletes (track and field),2016,f,63,28,5,False,Kierre Beckles,Kierre Beckles,https://en.wikipedia.org/wiki/Kierre_Beckles
191,Athletes (track and field),2016,m,92,21,7,False,Alex Beddoes,Alex Beddoes,https://en.wikipedia.org/wiki/Alex_Beddoes
192,Athletes (track and field),2016,m,226,83,16,False,Sylwester Bednarek,Sylwester Bednarek,https://en.wikipedia.org/wiki/Sylwester_Bednarek
193,Athletes (track and field),2016,f,458,240,37,False,Ruth Beitia,Ruth Beitia,https://en.wikipedia.org/wiki/Ruth_Beitia
194,Athletes (track and field),2016,f,92,12,11,False,Maryna Bekh,Maryna Bekh,https://en.wikipedia.org/wiki/Maryna_Bekh
195,Athletes (track and field),2016,f,62,5,5,False,Katsiaryna Belanovich,Katsiaryna Belanovich,https://en.wikipedia.org/wiki/Katsiaryna_Belanovich
196,Athletes (track and field),2016,f,366,48,37,False,Mimi Belete,Mimi Belete,https://en.wikipedia.org/wiki/Mimi_Belete
197,Athletes (track and field),2016,f,25,11,3,False,Yehualeye Beletew,Yehualeye Beletew,https://en.wikipedia.org/wiki/Yehualeye_Beletew
198,Athletes (track and field),2016,m,126,7,10,False,Amine Belferar,Amine Belferar,https://en.wikipedia.org/wiki/Amine_Belferar
199,Athletes (track and field),2016,f,58,56,8,False,Maria Belimpasaki,Maria Belimpasaki,https://en.wikipedia.org/wiki/Maria_Belimpasaki
0,Athletes (track and field),2016,f,48,15,4,False,Tia-Adana Belle,Tia-Adana Belle,https://en.wikipedia.org/wiki/Tia-Adana_Belle
1,Athletes (track and field),2016,f,29,26,4,False,Janeil Bellille,Janeil Bellille,https://en.wikipedia.org/wiki/Janeil_Bellille
2,Athletes (track and field),2016,f,374,34,27,False,Dailín Belmonte,Dailín Belmonte,https://en.wikipedia.org/wiki/Dail%C3%ADn_Belmonte
3,Athletes (track and field),2016,m,93,56,10,False,Wilhem Belocian,Wilhem Belocian,https://en.wikipedia.org/wiki/Wilhem_Belocian
4,Athletes (track and field),2016,m,61,25,6,False,Amor Ben Yahia,Amor Ben Yahia,https://en.wikipedia.org/wiki/Amor_Ben_Yahia
5,Athletes (track and field),2016,m,578,27,43,False,Chris Benard,Chris Benard,https://en.wikipedia.org/wiki/Chris_Benard
6,Athletes (track and field),2016,m,71,42,8,False,Giordano Benedetti,Giordano Benedetti,https://en.wikipedia.org/wiki/Giordano_Benedetti
7,Athletes (track and field),2016,f,518,138,32,False,Angelica Bengtsson,Angelica Bengtsson,https://en.wikipedia.org/wiki/Angelica_Bengtsson
8,Athletes (track and field),2016,m,37,8,7,False,Chris Bennett (athlete),Chris Bennett (athlete),https://en.wikipedia.org/wiki/Chris_Bennett_(athlete)
9,Athletes (track and field),2016,f,47,31,6,False,Katarína Berešová,Katarína Berešová,https://en.wikipedia.org/wiki/Katar%C3%ADna_Bere%C5%A1ov%C3%A1
10,Athletes (track and field),2016,m,702,73,22,True,Boris Berian,Boris Berian,https://en.wikipedia.org/wiki/Boris_Berian
11,Athletes (track and field),2016,f,184,11,6,False,Maria Bernard,Maria Bernard,https://en.wikipedia.org/wiki/Maria_Bernard
12,Athletes (track and field),2016,f,965,33,55,False,Gwen Berry,Gwen Berry,https://en.wikipedia.org/wiki/Gwen_Berry
13,Athletes (track and field),2016,f,100,33,6,True,Catherine Bertone,Catherine Bertone,https://en.wikipedia.org/wiki/Catherine_Bertone
14,Athletes (track and field),2016,m,80,13,7,False,Anas Beshr,Anas Beshr,https://en.wikipedia.org/wiki/Anas_Beshr
15,Athletes (track and field),2016,m,1872,500,91,False,Jahvid Best,Jahvid Best,https://en.wikipedia.org/wiki/Jahvid_Best
16,Athletes (track and field),2016,m,558,79,29,False,Nicholas Bett,Nicholas Bett,https://en.wikipedia.org/wiki/Nicholas_Bett
17,Athletes (track and field),2016,0,21,31,3,False,Amina Bettiche,Amina Bettiche,https://en.wikipedia.org/wiki/Amina_Bettiche
18,Athletes (track and field),2016,m,102,12,8,False,Chala Beyo,Chala Beyo,https://en.wikipedia.org/wiki/Chala_Beyo
19,Athletes (track and field),2016,m,23,15,4,False,Luke Bezzina,Luke Bezzina,https://en.wikipedia.org/wiki/Luke_Bezzina
20,Athletes (track and field),2016,f,38,3,3,False,Saraswati Bhattarai,Saraswati Bhattarai,https://en.wikipedia.org/wiki/Saraswati_Bhattarai
21,Athletes (track and field),2016,f,45,13,3,False,Bian Ka,Bian Ka,https://en.wikipedia.org/wiki/Bian_Ka
22,Athletes (track and field),2016,f,36,19,5,False,Olha Bibik,Olha Bibik,https://en.wikipedia.org/wiki/Olha_Bibik
23,Athletes (track and field),2016,m,206,41,12,False,Yiech Biel,Yiech Biel,https://en.wikipedia.org/wiki/Yiech_Biel
24,Athletes (track and field),2016,f,56,31,3,False,Cindy Billaud,Cindy Billaud,https://en.wikipedia.org/wiki/Cindy_Billaud
25,Athletes (track and field),2016,m,39,19,4,False,Mathieu Bilodeau,Mathieu Bilodeau,https://en.wikipedia.org/wiki/Mathieu_Bilodeau
26,Athletes (track and field),2016,m,130,52,11,False,Wilfried Bingangoye,Wilfried Bingangoye,https://en.wikipedia.org/wiki/Wilfried_Bingangoye
27,Athletes (track and field),2016,f,124,22,13,False,Khamica Bingham,Khamica Bingham,https://en.wikipedia.org/wiki/Khamica_Bingham
28,Athletes (track and field),2016,m,712,41,43,False,Dane Bird-Smith,Dane Bird-Smith,https://en.wikipedia.org/wiki/Dane_Bird-Smith
29,Athletes (track and field),2016,m,44,16,5,False,Damien Birkinhead,Damien Birkinhead,https://en.wikipedia.org/wiki/Damien_Birkinhead
30,Athletes (track and field),2016,f,491,97,17,True,Melissa Bishop,Melissa Bishop,https://en.wikipedia.org/wiki/Melissa_Bishop
31,Athletes (track and field),2016,m,1805,500,85,False,Yohan Blake,Yohan Blake,https://en.wikipedia.org/wiki/Yohan_Blake
32,Athletes (track and field),2016,m,652,95,34,False,Ben Blankenship,Ben Blankenship,https://en.wikipedia.org/wiki/Ben_Blankenship
33,Athletes (track and field),2016,m,417,130,29,False,Keston Bledman,Keston Bledman,https://en.wikipedia.org/wiki/Keston_Bledman
34,Athletes (track and field),2016,m,55,17,6,False,Adrian Błocki,Adrian Błocki,https://en.wikipedia.org/wiki/Adrian_B%C5%82ocki
